"ID","Accelerator","System","Simple edit","Start Time","End Time","OP Duration","OP Duration (seconds)","Effective Duration","Effective Duration (seconds)","Current state","States","Faulty Elements","Description","Cardiogram Link and Display Label","AWG","Expert","R2E Status","Parent ID","Parent","Child Count"
728222,"LHC","Injector Complex » No Beam » LINAC4","","06-09-2022 03:51:00","06-09-2022 03:54:00","03min 00s",180,"03min 00s",180,"OP Ended","Non-Blocking OP|OP Ended","Chopper","Chopper segment 2: 1 of the 2 amplifiers stopped supplying Voltage for 1 pulse","","Reviewed","Reviewed","Not R2E related","","",0
777642,"LHC","Cryogenics » Equipment » OP-PNO-DFB","","05-09-2022 22:42:00","05-09-2022 22:48:00","06min 00s",360,"06min 00s",360,"OP Ended","Non-Blocking OP|OP Ended","","Loss of CM in S56 due to DFBLE TT891A oscillations. This event already happened several times in 2017 (presented at CPL the 16/05/2017.)
It is probably due to a warm gas return from the pipe coming from QRL Line D through the non-return valve. Flow to CLs need to be high enough to guarantee excess gas going to the QRL line D.
As consequence, we decided to activate the heater EH836 with 15W put on it.","","Requires review","Reviewed","Not R2E related","","",0
725056,"LHC","Injector Complex » No Beam » LINAC4","","05-09-2022 05:13:19","05-09-2022 05:34:46","21min 27s",1287,"21min 27s",1287,"OP Ended","Non-Blocking OP|OP Ended","cfv-400-bgridln4b","FESA device for semgrids down on FEC cfv-400-bgridln4b and as the consequence the pulse shortened to 100 us","","Requires review","Requires review","Not R2E related","","",0
724794,"LHC","Injector Complex » No Beam » PS","","04-09-2022 04:43:51","05-09-2022 10:20:51","1d 05h 37min 00s",106620,"1d 05h 37min 00s",106620,"OP Ended","Non-Blocking OP|OP Ended","F16.QDN180","","","Reviewed","Reviewed","Not R2E related","","",0
724730,"LHC","Injector Complex » No Beam » PS","","04-09-2022 03:01:35","04-09-2022 03:05:29","03min 54s",234,"03min 54s",234,"OP Ended","Non-Blocking OP|OP Ended","PE.KFA21","KFA21 tripped with an IP PROT fault","","Requires review","Reviewed","Not R2E related","","",0
724485,"LHC","Injector Complex » No Beam » PS","","03-09-2022 16:20:26","04-09-2022 10:20:25","17h 59min 59s",64799,"17h 59min 59s",64799,"OP Ended","Non-Blocking OP|OP Ended","PR.AC40-78,PR.AC40-77","","","Reviewed","Requires review","Not R2E related","","",0
724557,"LHC","Injector Complex » No Beam » PS","","03-09-2022 15:08:00","03-09-2022 16:36:00","01h 28min 00s",5280,"01h 28min 00s",5280,"OP Ended","Non-Blocking OP|OP Ended","PR.AC40-78,PR.AC40-77","","","Requires review","Reviewed","Not R2E related","","",0
724360,"LHC","Injector Complex » No Beam » SPS","","03-09-2022 07:30:25","04-09-2022 10:19:57","1d 02h 49min 32s",96572,"1d 02h 49min 32s",96572,"OP Ended","Non-Blocking OP|OP Ended","","","","Reviewed","Requires review","Not R2E related","","",0
724166,"LHC","Injector Complex » No Beam » LINAC4","","03-09-2022 01:29:40","04-09-2022 10:19:22","1d 08h 49min 42s",118182,"1d 08h 49min 42s",118182,"OP Ended","Non-Blocking OP|OP Ended","L4L.NFH.014","","","Reviewed","Requires review","Not R2E related","","",0
723743,"LHC","Injector Complex » No Beam » LINAC4","","01-09-2022 12:34:43","01-09-2022 12:37:47","03min 04s",184,"03min 04s",184,"OP Ended","Non-Blocking OP|OP Ended","","Einnzel lens tripped","","Requires review","Requires review","Not R2E related","","",0
723633,"LHC","Injector Complex » No Beam » SPS","","01-09-2022 11:50:34","02-09-2022 10:17:56","22h 27min 22s",80842,"22h 27min 22s",80842,"OP Ended","Non-Blocking OP|OP Ended","","PS Losses","","Reviewed","Requires review","Not R2E related","","",0
723516,"LHC","Injector Complex » No Beam » LINAC4","","01-09-2022 05:23:47","01-09-2022 05:28:28","04min 41s",281,"04min 41s",281,"OP Ended","Non-Blocking OP|OP Ended","","","","Requires review","Requires review","Not R2E related","","",0
723125,"LHC","Injector Complex » No Beam » LINAC4","","31-08-2022 15:00:14","01-09-2022 10:17:18","19h 17min 04s",69424,"19h 17min 04s",69424,"OP Ended","Non-Blocking OP|OP Ended","L4C.AC.01","","","Reviewed","Reviewed","Not R2E related","","",0
722924,"LHC","Injector Complex » No Beam » PSB","","31-08-2022 13:56:51","01-09-2022 10:16:54","20h 20min 03s",73203,"20h 20min 03s",73203,"OP Ended","Non-Blocking OP|OP Ended","BE1.KFA14L1_V","All rings inhibited during the BE1.KFA14L1 reset. ","","Reviewed","Requires review","Not R2E related","","",0
722712,"LHC","Injector Complex » No Beam » LINAC4","","31-08-2022 06:18:14","31-08-2022 06:25:59","07min 45s",465,"07min 45s",465,"OP Ended","Non-Blocking OP|OP Ended","L4L.NFH.014","L4L.NFH.014 tripped","","Requires review","Requires review","Not R2E related","","",0
722584,"LHC","Injector Complex » No Beam » SPS","","31-08-2022 05:10:08","01-09-2022 10:16:29","1d 05h 06min 21s",104781,"1d 05h 06min 21s",104781,"OP Ended","Non-Blocking OP|OP Ended","","On request... .check the MD for this morning BCMS","","Reviewed","Requires review","Not R2E related","","",0
725215,"LHC","Injector Complex » No Beam » LINAC4","","30-08-2022 23:30:57","30-08-2022 23:34:52","03min 55s",235,"03min 55s",235,"OP Ended","Non-Blocking OP|OP Ended","","Einzel Lens PC tripped -> SIS Bad Pulse ","","Requires review","Requires review","Not R2E related","","",0
722035,"LHC","Injector Complex » No Beam » LINAC4","","29-08-2022 17:42:04","30-08-2022 10:15:57","16h 33min 53s",59633,"16h 33min 53s",59633,"OP Ended","Non-Blocking OP|OP Ended","","Chopper Amplifier tripped for 1 pulse","","Reviewed","Reviewed","Not R2E related","","",0
777633,"LHC","Magnet circuits » Training Quench","","29-08-2022 16:52:00","29-08-2022 16:52:01","01s",1,"13h 07min 00s",47220,"OP Ended","Blocking OP|OP Ended","","","","Requires review","Requires review","Not R2E related","","",1
777625,"LHC","Cryogenics » Users » Quench","","29-08-2022 16:52:00","30-08-2022 05:59:00","13h 07min 00s",47220,"13h 07min 00s",47220,"OP Ended","Blocking OP|OP Ended","","Quench in 22R2.","","Requires review","Reviewed","Not R2E related",777633,"Magnet circuits » Training Quench",0
721531,"LHC","Injector Complex » No Beam » SPS","","29-08-2022 04:14:15","30-08-2022 10:15:22","1d 06h 01min 07s",108067,"1d 06h 01min 07s",108067,"OP Ended","Non-Blocking OP|OP Ended","","ZS losses increasing over night","","Reviewed","Reviewed","Not R2E related","","",0
721855,"LHC","Injector Complex » No Beam » LINAC4","","28-08-2022 21:43:59","28-08-2022 21:53:04","09min 05s",545,"09min 05s",545,"OP Ended","Non-Blocking OP|OP Ended","","Chopper down, reset OK.
Chopper Amplifier tripped for 1 pulse","","Reviewed","Reviewed","Not R2E related","","",0
721110,"LHC","Injector Complex » No Beam » PS","","28-08-2022 03:30:12","29-08-2022 10:13:40","1d 06h 43min 28s",110608,"1d 06h 43min 28s",110608,"OP Ended","Non-Blocking OP|OP Ended","","KFA21 on error due to two faulty pumps on section 20.","","Reviewed","Requires review","Not R2E related","","",0
720676,"LHC","Injector Complex » No Beam » SPS","","27-08-2022 13:30:44","28-08-2022 10:13:07","20h 42min 23s",74543,"20h 42min 23s",74543,"OP Ended","Non-Blocking OP|OP Ended","","ZS 3 sparks","","Reviewed","Reviewed","Not R2E related","","",0
720647,"LHC","Injector Complex » No Beam » SPS","","27-08-2022 13:03:44","27-08-2022 13:08:47","05min 03s",303,"05min 03s",303,"OP Ended","Non-Blocking OP|OP Ended","","ZS Sparks ZS3","","Requires review","Reviewed","Not R2E related","","",0
720593,"LHC","Injector Complex » No Beam » SPS","","27-08-2022 05:32:20","27-08-2022 05:37:35","05min 15s",315,"05min 15s",315,"OP Ended","Non-Blocking OP|OP Ended","","","","Requires review","Requires review","Not R2E related","","",0
720338,"LHC","Injector Complex » No Beam » LINAC4","","26-08-2022 14:15:27","27-08-2022 10:12:18","19h 56min 51s",71811,"19h 56min 51s",71811,"OP Ended","Non-Blocking OP|OP Ended","","HV trip of RFQ system","","Reviewed","Reviewed","Not R2E related","","",0
777608,"LHC","Cryogenics » Users » Quench","","26-08-2022 11:42:00","27-08-2022 04:08:00","16h 26min 00s",59160,"16h 26min 00s",59160,"OP Ended","Blocking OP|OP Ended","","Quench in 19R7.","","Requires review","Reviewed","Not R2E related",777616,"Magnet circuits » Training Quench",0
777616,"LHC","Magnet circuits » Training Quench","","26-08-2022 11:42:00","26-08-2022 11:42:01","01s",1,"16h 26min 00s",59160,"OP Ended","Blocking OP|OP Ended","","","","Requires review","Requires review","Not R2E related","","",1
720020,"LHC","Injector Complex » No Beam » PSB","","26-08-2022 07:01:00","26-08-2022 07:40:14","39min 14s",2354,"39min 14s",2354,"OP Ended","Non-Blocking OP|OP Ended","","Recovery from the electrical glitch.
Reset BI1.SMV10, BI2.SMV10 and BI4.SMV10
Reset BTY.QDE209, BTY.QFO210, BTY.QDE321 and BTY.QFO322.
Reset Finemet and TFB.","","Requires review","Requires review","Not R2E related","","",0
719928,"LHC","Injector Complex » No Beam » LINAC4","","26-08-2022 07:01:00","26-08-2022 07:31:03","30min 03s",1803,"30min 03s",1803,"OP Ended","Non-Blocking OP|OP Ended","","Electrical glitch","","Requires review","Requires review","Not R2E related","","",0
777600,"LHC","Cryogenics » Equipment » Tunnel-Instrumentation","","26-08-2022 06:10:00","26-08-2022 09:06:00","02h 56min 00s",10560,"02h 56min 00s",10560,"OP Ended","Blocking OP|OP Ended","","Loss of 400 V and crates in S56. Event #107685 and #107686 for the same event in parallel in S67.","","Requires review","Reviewed","Not R2E related","","",0
719775,"LHC","Injector Complex » No Beam » SPS","","25-08-2022 16:31:29","26-08-2022 10:11:49","17h 40min 20s",63620,"17h 40min 20s",63620,"OP Ended","Non-Blocking OP|OP Ended","","QTAF.2303 in transfer line 2 unable to restart","","Reviewed","Requires review","Not R2E related","","",0
719735,"LHC","Injector Complex » No Beam » LINAC4","","25-08-2022 15:41:31","25-08-2022 16:25:49","44min 18s",2658,"44min 18s",2658,"OP Ended","Non-Blocking OP|OP Ended","","","","Requires review","Requires review","Not R2E related","","",0
722258,"LHC","Injector Complex » No Beam » PSB","","25-08-2022 15:41:10","25-08-2022 16:25:50","44min 40s",2680,"44min 40s",2680,"OP Ended","Non-Blocking OP|OP Ended","","Linac4 lost beam condition after bad manipulation in access system.","","Requires review","Requires review","Not R2E related","","",0
719545,"LHC","Injector Complex » No Beam » LINAC4","","25-08-2022 05:48:51","25-08-2022 05:52:10","03min 19s",199,"03min 19s",199,"OP Ended","Non-Blocking OP|OP Ended","","Einzellens trip.","","Requires review","Requires review","Not R2E related","","",0
719308,"LHC","Injector Complex » No Beam » SPS","","24-08-2022 18:18:03","24-08-2022 20:10:03","01h 52min 00s",6720,"01h 52min 00s",6720,"OP Ended","Non-Blocking OP|OP Ended","","Cavity 2","","Reviewed","Requires review","Not R2E related","","",0
719276,"LHC","Injector Complex » No Beam » SPS","","24-08-2022 18:10:30","24-08-2022 19:42:17","01h 31min 47s",5507,"01h 31min 47s",5507,"OP Ended","Non-Blocking OP|OP Ended","","MKP vacuum interlock","","Reviewed","Requires review","Not R2E related","","",0
719037,"LHC","Injector Complex » No Beam » PSB","","23-08-2022 20:13:33","23-08-2022 20:32:00","18min 27s",1107,"18min 27s",1107,"OP Ended","Non-Blocking OP|OP Ended","","BTY.QDE321 down","","Requires review","Requires review","Not R2E related","","",0
719166,"LHC","Radio Frequency » Hardware","","23-08-2022 18:21:04","19-09-2022 19:59:36","27d 01h 38min 32s",2338712,"27d 01h 38min 32s",2338712,"OP Ended","Blocking OP|OP Ended","","Three rupture discs, in three different CMs (M1B1, M1B2, M2B1) open at pressures around 1.9 bara and vented helium into tunnel following loss of controls (CV PLC), led to the stop of the cryoplant.
event: https://logbook.cern.ch/elogbook-server/GET/showEventInLogbook/3612261\
preventive actions: https://logbook.cern.ch/elogbook-server/GET/showEventInLogbook/3616075","","Reviewed","Reviewed","Not R2E related",719095,"Cooling and Ventilation » Cooling",0
719157,"LHC","Cryogenics » Equipment » Production-4.5K","","23-08-2022 18:10:33","25-08-2022 08:12:00","1d 14h 01min 27s",136887,"1d 14h 01min 27s",136887,"OP Ended","Blocking OP|OP Ended","","Complete stop of LHC point 4 cryogenic installations after loss of cooling water due to SF4 PLC crash.","","Requires review","Reviewed","Not R2E related",719095,"Cooling and Ventilation » Cooling",0
719095,"LHC","Cooling and Ventilation » Cooling","","23-08-2022 18:07:33","23-08-2022 21:03:22","02h 55min 49s",10549,"27d 01h 52min 03s",2339523,"OP Ended","Blocking OP|OP Ended","","Loss communication with the cooling tower in point 4 leading to loss of cryo compressors in pt4 and losing  conditions in S34, S45 and RF cavities","","Requires review","Requires review","Not R2E related","","",2
718975,"LHC","Electrical Network » Backup system » UPS","","23-08-2022 14:51:30","23-08-2022 16:17:54","01h 26min 24s",5184,"01h 26min 24s",5184,"OP Ended","Blocking OP|OP Ended","","UPS Battery leak at P7 causing loss of redundancy. Programmed access to ensure a failure does not arrive outside of working hours. ","","Requires review","Requires review","Not R2E related","","",0
718677,"LHC","Collimation » Controls","","22-08-2022 23:14:20","22-08-2022 23:59:20","45min 00s",2700,"45min 00s",2700,"OP Ended","Blocking OP|OP Ended","","Line L8B2 tripped during the ramp. The first BIS input that triggered was COLL#ENV in L8, and the RF user permit went to false only ~180ms later (i.e. after the beam dump). The temperature threshold of the collimator was later adjusted from 50 to 80 degrees to avoid unnecessary dumps in the future.","","Reviewed","Requires review","Not R2E related","","",0
718943,"LHC","Other","","22-08-2022 19:52:40","22-08-2022 21:42:05","01h 49min 25s",6565,"01h 49min 25s",6565,"OP Ended","Blocking OP|OP Ended","","Point 1 sanitary installation at the base of PM15 is flooded.","","Requires review","Requires review","Not R2E related","","",0
718824,"LHC","Cryogenics » Users » Quench","","22-08-2022 14:10:52","22-08-2022 20:03:00","05h 52min 08s",21128,"05h 52min 08s",21128,"OP Ended","Blocking OP|OP Ended","","Quench recovery, RB.A23, 25R2","","Requires review","Reviewed","Not R2E related",718814,"Magnet circuits » Training Quench",0
718814,"LHC","Magnet circuits » Training Quench","","22-08-2022 14:10:51","22-08-2022 14:10:52","01s",1,"05h 52min 09s",21129,"OP Ended","Blocking OP|OP Ended","MB.B26R2","Training quench RB.A23 cell 26R2","","Requires review","Requires review","Not R2E related","","",1
718092,"LHC","Beam Losses » Fast Losses (UFO)","","21-08-2022 19:56:00","21-08-2022 19:56:01","01s",1,"01s",1,"OP Ended","Blocking OP|OP Ended","","UFO 12R1","","Reviewed","Requires review","Not R2E related","","",0
717984,"LHC","Injector Complex » No Beam » LINAC4","","21-08-2022 08:21:21","21-08-2022 08:27:55","06min 34s",394,"06min 34s",394,"OP Ended","Non-Blocking OP|OP Ended","","Breakdowns in the RFQ cavity, protection active. Recovery Level 2.","","Reviewed","Reviewed","Not R2E related","","",0
717883,"LHC","Injection Systems » MKI","","21-08-2022 07:38:39","21-08-2022 08:15:14","36min 35s",2195,"36min 35s",2195,"OP Ended","Blocking OP|OP Ended","","MKI2 faulty during conditionning","","Reviewed","Reviewed","Not R2E related","","",0
717875,"LHC","Cryogenics » Equipment » Tunnel-Instrumentation","","21-08-2022 05:47:00","21-08-2022 06:38:25","51min 25s",3085,"51min 25s",3085,"OP Ended","Blocking OP|OP Ended","","Cryo conditions lost in all DFBs of S81","","Reviewed","Reviewed","Not R2E related","","",0
717834,"LHC","Power Converters","","20-08-2022 22:25:00","20-08-2022 23:22:56","57min 56s",3476,"57min 56s",3476,"OP Ended","Blocking OP|OP Ended","","Beam dumped due to trip of RBBCW.L1B1","","Reviewed","Requires review","Not R2E related","","",0
717713,"LHC","Injector Complex » No Beam » LINAC4","","20-08-2022 15:01:20","20-08-2022 15:06:27","05min 07s",307,"05min 07s",307,"OP Ended","Non-Blocking OP|OP Ended","","Watchdog Source, L4T and LBE ","","Reviewed","Requires review","Not R2E related","","",0
717590,"LHC","Injector Complex » No Beam » SPS","","20-08-2022 14:36:49","20-08-2022 14:48:10","11min 21s",681,"11min 21s",681,"OP Ended","Non-Blocking OP|OP Ended","","ZS3 spark","","Reviewed","Reviewed","Not R2E related","","",0
717551,"LHC","QPS » Controller","","20-08-2022 01:50:00","20-08-2022 10:30:05","08h 40min 05s",31205,"08h 40min 05s",31205,"OP Ended","Blocking OP|OP Ended","","beam dump triggered by QPS of RQF.A34 and impossible to clear quench signal of Q7.R3","","Reviewed","Reviewed","Not R2E related","","",0
717460,"LHC","Injector Complex » No Beam » PSB","","20-08-2022 00:07:12","20-08-2022 00:13:43","06min 31s",391,"06min 31s",391,"OP Ended","Non-Blocking OP|OP Ended","","BTY.DVT324 tripped","","Reviewed","Reviewed","Not R2E related","","",0
717418,"LHC","Injector Complex » No Beam » PS","","19-08-2022 23:52:00","19-08-2022 23:58:00","06min 00s",360,"06min 00s",360,"OP Ended","Non-Blocking OP|OP Ended","","RF cavity down in PS","","Reviewed","Reviewed","Not R2E related","","",0
718307,"LHC","Injector Complex » No Beam » LINAC4","","19-08-2022 19:46:04","19-08-2022 20:50:35","01h 04min 31s",3871,"01h 04min 31s",3871,"OP Ended","Non-Blocking OP|OP Ended","","Time to acknowledge the SIS, reset, unlatch.","","Reviewed","Requires review","Not R2E related","","",0
717331,"LHC","Injector Complex » No Beam » LINAC4","","19-08-2022 19:26:04","19-08-2022 20:50:35","01h 24min 31s",5071,"01h 24min 31s",5071,"OP Ended","Non-Blocking OP|OP Ended","EINZELLENS_LN4_SIS_LEBT","","","Reviewed","Requires review","Not R2E related","","",0
717043,"LHC","Injector Complex » No Beam » SPS","","19-08-2022 10:32:17","19-08-2022 10:35:14","02min 57s",177,"02min 57s",177,"OP Ended","Non-Blocking OP|OP Ended","","Damper H","","Reviewed","Reviewed","Not R2E related","","",0
